fik_C1,fik_C2,fik_C3,fik_C4,DisplayName,Year,ExhibitionTitle,IsFuzzy
0.0959924152044421,0.4438894430904972,0.3158520260493585,0.1442661156557021,pablo picasso,1975,A Museum Menagerie|Modern Masters: Manet to Matisse|Printsequence|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.05114255202349376,0.026399053967963527,ken price,1975,A Museum Menagerie|Prints by Sculptors,True
0.2843637441953161,0.48477875672996107,0.1077126327794794,0.12314486629524353,jean tinguely,1975,Tinguely: La Vittoria|Prints by Sculptors,True
0.18693648347638506,0.6268011258098369,0.09314744985137774,0.09311494086240046,ernest (ernest tino trova) trova,1975,76 Jefferson|Prints by Sculptors,True
0.030505264199801485,0.8919531298087413,0.05114255202349376,0.026399053967963527,william t. wiley,1975,A Museum Menagerie|Prints by Sculptors,True
0.15945946194640834,0.06750474239552544,0.11023934312132355,0.6627964525367426,giorgio de chirico,1975,Drawings: Recent Gifts|Modern Masters: Manet to Matisse,True
0.16439408655564433,0.5278761034731456,0.20034144489517935,0.10738836507603075,alex katz,1975,A Museum Menagerie|76 Jefferson,True
0.16439408655564436,0.5278761034731455,0.20034144489517944,0.10738836507603075,saul steinberg,1975,A Museum Menagerie|76 Jefferson,True
0.723772465096359,0.12138995849774994,0.06483063260416647,0.09000694380172485,andy warhol,1975,76 Jefferson|Printsequence,True
0.17969400583860157,0.3783914274214617,0.3017018878388155,0.14021267890112116,robert rauschenberg,1975,A Museum Menagerie|Printsequence,True
1.0,0.0,0.0,0.0,arthur drexler,1975,Recent Acquisitions: Design Collection|The Architecture of the École des Beaux-Arts,True
1.0,0.0,0.0,0.0,oscar bluemner,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,raul ferrera,1976,The Architecture of Luis Barragán,False
1.0,0.0,0.0,0.0,arthur dove,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,william frederick weege iii,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,virginia lamm,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,antonio frasconi,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,henri-edmond cross,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,julian przybos,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,albert notarbartolo,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,michael snow,1976,"Projects: Michael Snow, Photographs",False
1.0,0.0,0.0,0.0,gaetano pesce,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,michelle stuart,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,asher brown durand,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,john edward dowell,1976,Some American Drawings: Recent Acquisitions,False
1.0,0.0,0.0,0.0,charles demuth,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,ruth bernhard,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,larry poons,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,paul dillon,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,robert s. duncanson,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,natalia goncharova,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,robert doisneau,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,john thomson,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,herbert matter,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,les krims,1976,Rooms,False
1.0,0.0,0.0,0.0,ed emshwiller,1976,Projects: Video IX,False
1.0,0.0,0.0,0.0,lynda benglis,1976,Projects: Video IX,False
1.0,0.0,0.0,0.0,loren mccoy,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,charles simonds,1976,Projects: Charles Simonds and Mary Miss,False
1.0,0.0,0.0,0.0,morgan russell,1976,"Morgan Russell: Synchromist Studies, 19101922",False
1.0,0.0,0.0,0.0,bruno munari,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,robert mangold,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,ken price,1976,Rooms,False
1.0,0.0,0.0,0.0,paul strand,1976,"Paul Strand, 18901976",False
1.0,0.0,0.0,0.0,clarence john laughlin,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,michael goldberg,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,jean puy,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,atle grahl-madsen,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,james lee byars,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,willi baumeister,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,peter henry emerson,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,aubrey beardsley,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,william trost richards,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,leslie robinson,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,george bellows,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,robert gretczko,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,lee ufan,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,kim macconnel,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,camille pissarro,1976,Prints from the Collection,False
1.0,0.0,0.0,0.0,"beggarstaffs (james pryde, scottish 1866-1941 & william nicholson, british 1872-1949)",1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,nam june paik,1976,Projects: Video IX,False
1.0,0.0,0.0,0.0,nancy graves,1976,Some American Drawings: Recent Acquisitions,False
1.0,0.0,0.0,0.0,charles christopher hill,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,jacques lipchitz,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,auguste salzmann,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,frederic remington,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,margrethe mather,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,lucia radochonska,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,richard mckee,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,victor brauner,1976,Recent Acquisitions: Painting and Sculpture,False
1.0,0.0,0.0,0.0,george caleb bingham,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,kurt seligmann,1976,Some American Drawings: Recent Acquisitions,False
1.0,0.0,0.0,0.0,théophile-alexandre steinlen,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,ilse bing,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,thomas annan,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,robert wilson,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,diane arbus,1976,Rooms,False
1.0,0.0,0.0,0.0,william copley,1976,Some American Drawings: Recent Acquisitions,False
1.0,0.0,0.0,0.0,alexis smith,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,sandy kinnee,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,josé clemente orozco,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,joe goode,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,ralph steiner,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,anatol stern,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,john baldessari,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,ansel adams,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,gino severini,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,homer dodge martin,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,william bradford,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,donna bott,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,marcel janco,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,lester beall,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,constantin brancusi,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,bruce richards,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,kenneth noland,1976,Painting and Sculpture Collection,False
1.0,0.0,0.0,0.0,andreas feininger,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,hannah höch,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,alicia legg,1976,Rodin & Balzac,False
1.0,0.0,0.0,0.0,golda lewis,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,joanne spagnolo,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,salvador dalí,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,paul kelpe,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,mary miss,1976,Projects: Charles Simonds and Mary Miss,False
1.0,0.0,0.0,0.0,richard avedon,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,carl andre,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,henri-gustave jossot,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,earnest hallen,1976,"Projects: Panama Canal Photographs by Ernest ""Red"" Hallen",False
1.0,0.0,0.0,0.0,frank duveneck,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,fitz hugh lane,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,pat steir,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,giorgio sommer,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,alfa romeo automobiles,1976,The Taxi Project: Realistic Solutions for Today,False
1.0,0.0,0.0,0.0,sam gilliam,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,kees van dongen,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,thomas cole,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,gail levin theodore,1976,"Morgan Russell: Synchromist Studies, 19101922",False
1.0,0.0,0.0,0.0,mathias goeritz,1976,The Architecture of Luis Barragán,False
1.0,0.0,0.0,0.0,allen ruppersberg,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,hanne darboven,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,garry winogrand,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,steve heffernan,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,alvin langdon coburn,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,eugène carrière,1976,Prints from the Collection,False
1.0,0.0,0.0,0.0,wilhelm hammerschmidt,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,george krause,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,max klinger,1976,Narrative Prints,False
1.0,0.0,0.0,0.0,tchah-sup kim,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,juan palomar,1976,The Architecture of Luis Barragán,False
1.0,0.0,0.0,0.0,dan douke,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,wladyslaw strzeminski,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,felix bonfils,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,walter richard sickert,1976,Prints from the Collection,False
1.0,0.0,0.0,0.0,sally williams,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,george inness,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,jacques villon,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,maria morris,1976,Photographs by Stephen Shore,False
1.0,0.0,0.0,0.0,masami teraoka,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,friedrich vordemberge-gildewart,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,j.s. anderson,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,peter blake,1976,Narrative Prints,False
1.0,0.0,0.0,0.0,deidi van schaewen,1976,Rooms,False
1.0,0.0,0.0,0.0,kazimierz podsadecki,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,juan sordo madaleno,1976,The Architecture of Luis Barragán,False
1.0,0.0,0.0,0.0,gary l. hallman,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,richard artschwager,1976,Rooms,False
1.0,0.0,0.0,0.0,marsden hartley,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,cuno amiet,1976,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,False
1.0,0.0,0.0,0.0,ralph albert blakelock,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,hans jurgen spohn,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,tadanori yokoo,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,edwin dickinson,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,carole caroompas,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,bart friedman,1976,Projects: Video VII,False
1.0,0.0,0.0,0.0,louis michel eilshemius,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,stephanie brody lederman,1976,Rooms,False
1.0,0.0,0.0,0.0,tadeusz peiper,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,joan jonas,1976,Projects: Video IX,False
1.0,0.0,0.0,0.0,milton glaser,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,pierre alechinsky,1976,Recent Acquisitions: Painting and Sculpture,False
1.0,0.0,0.0,0.0,luis barragán,1976,The Architecture of Luis Barragán,False
1.0,0.0,0.0,0.0,"volkswagenwerk ag, wolfsburg, west germany",1976,The Taxi Project: Realistic Solutions for Today,False
1.0,0.0,0.0,0.0,eastman johnson,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,geoff winningham,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,giorgio morandi,1976,Prints from the Collection,False
1.0,0.0,0.0,0.0,art & language,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,frederick edwin church,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,karel appel,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,walter crane,1976,Satellite Exhibition at The Museum of Modern Art,False
1.0,0.0,0.0,0.0,silvio coppola,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,anthony nobile,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,richard lindner,1976,Some American Drawings: Recent Acquisitions,False
1.0,0.0,0.0,0.0,lynne cohen,1976,Rooms,False
1.0,0.0,0.0,0.0,peter plagens,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,craig kauffman,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,henryk berlewi,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,karol hiller,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,thomas wilmer dewing,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,clyfford still,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,bridget riley,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,eduardo chillida,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,fairfield porter,1976,Rooms,False
1.0,0.0,0.0,0.0,aleksandr archipenko,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,piero manzoni,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,jasper francis cropsey,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,gary stephan,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,henry moore,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,david bomberg,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,jan brzekowski,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,christian rohlfs,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,aleksandr rodchenko,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,ben schonzeit,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,robert delfin,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,joan lyons,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,maynard dixon,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,duane michals,1976,Rooms,False
1.0,0.0,0.0,0.0,nancy genn,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,joel fisher,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,samuel zur,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,andy mann,1976,Projects: Video VII,False
1.0,0.0,0.0,0.0,winifred lutz,1976,Handmade Paper Prints and Unique Works,False
1.0,0.0,0.0,0.0,alexei jawlensky,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,louis valtat,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,wayne miller,1976,"Photography: Recent Acquisitions, 19741976",False
1.0,0.0,0.0,0.0,bart van der leck,1976,Cubism and Its Affinities,False
1.0,0.0,0.0,0.0,ben vautier,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,victor moscoso,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,henri manguin,1976,"The ""Wild Beasts"": Fauvism and Its Affinities",False
1.0,0.0,0.0,0.0,tom purvis,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,fred williams,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,carlo zen,1976,Satellite Exhibition at The Museum of Modern Art,False
1.0,0.0,0.0,0.0,édouard vuillard,1976,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,False
1.0,0.0,0.0,0.0,augustus vincent tack,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,andrew wyeth,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,charles sheeler,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,tony delap,1976,Los Angeles: Selections from the Art Lending Service,False
1.0,0.0,0.0,0.0,steam power systems,1976,The Taxi Project: Realistic Solutions for Today,False
1.0,0.0,0.0,0.0,henri rousseau,1976,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,False
1.0,0.0,0.0,0.0,joseph beuys,1976,Drawing Now: 19551975,False
1.0,0.0,0.0,0.0,robert frank,1976,Photography for Collectors,False
1.0,0.0,0.0,0.0,abbott henderson thayer,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,frans van der steen,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,jan tschichold,1976,Posters from the Collection,False
1.0,0.0,0.0,0.0,arnold wasserman,1976,New Glory: New Designs for Flags,False
1.0,0.0,0.0,0.0,richard estes,1976,"Prints: Acquisitions, 19731976",False
1.0,0.0,0.0,0.0,amédée ozenfant,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,albert bierstadt,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,george grosz,1976,Between World Wars: Drawing in Europe and America,False
1.0,0.0,0.0,0.0,mieczyslaw szcuka,1976,"Constructivism in Poland, 19231936",False
1.0,0.0,0.0,0.0,thomas doughty,1976,The Natural Paradise: Painting in America 18001950,False
1.0,0.0,0.0,0.0,"colette, paris",1976,Rooms,False
1.0,0.0,0.0,0.0,le corbusier (charles-édouard jeanneret),1976,European Master Paintings from Swiss Collections: Post-Impressionism to World War II,False
1.0,0.0,0.0,0.0,willem de kooning,1976,Some American Drawings: Recent Acquisitions,False
