fik_C1,fik_C2,fik_C3,fik_C4,DisplayName
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Gerhard H. Bakker
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Clarence Lincoln Block
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Mildred Leo Clemens
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Sam Cocomise
0.0004654680942182155,0.029763175841070293,0.022158584539274537,0.9476127715254369,Marjory Collins
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,E. Earl Curtis
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Hal Davidson
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Faurest Davis
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Richard Day
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Victor De Palma
6.337610446543643e-05,0.004059262167502168,0.003034593716174367,0.9928427680118581,Arnold Eagle
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Edward Enlin
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Walker Farynk
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Philip Fein
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Albert Fenn
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Henry G. Flannery
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Q. O. Gilbert
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Mac Gramlich
0.005161037625457416,0.21883846444896993,0.2017209313978269,0.5742795665277457,Sid Grossman
0.004136276495529356,0.19016569438229383,0.18930475209085357,0.6163932770313232,John Gutmann
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Elizabeth Harding
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Theodore Helm
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Robert Ingram
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Jean Jackson
0.0011568561925484747,0.06945001472452142,0.05322020240575417,0.8761729266771761,Alma R. Lavenson
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Luis Lemus
0.0011568561925484747,0.06945001472452142,0.05322020240575417,0.8761729266771761,Sol Libsohn
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Betty Clark Little
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Zell Mabee
0.0004654680942182155,0.029763175841070293,0.022158584539274537,0.9476127715254369,Jack Manning
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,J. W. McManigal
0.0300023944908934,0.30414157131359126,0.3220632399482216,0.34379279424729364,Wright Morris
0.0005146971417618076,0.03234429881873733,0.024360038422002014,0.9427809656174988,Joe Munroe
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Roi Partridge
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Constance Phillips
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,David Robbins
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,LeRoy Southward Robbins
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Henry B. Robertson
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,John C. Rogers
0.0013616756928717044,0.08205914742486005,0.0633375890541028,0.8532415878281654,Ralph Samuels
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Gilbert H. Seaver
0.0076561842292606356,0.25861365019466864,0.24837894785806974,0.4853512177180011,Arthur Siegel
0.06522076832285964,0.3006107720775303,0.32168898875101315,0.31247947084859695,Aaron Siskind
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Orville Logan Snider
0.05805355456856669,0.28474722953451675,0.3609228224309155,0.2962763934660012,Frederick Sommer
8.58518528663455e-05,0.0055128018100475415,0.004042855904875758,0.9903584904322104,Rolf Tietgens
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Elizabeth Timberman
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Walter G. Treadwell
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Harriet M. Veissi
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,E. K. Waters
3.2319097972240516e-05,0.002078437850878668,0.0014818482261341349,0.996407394825015,Ernest Weissman
0.038799850385016925,0.2780578900118024,0.38378990339434865,0.29935235620883194,Minor White
5.139725924871499e-05,0.00329401761145069,0.002312867849501094,0.9943417172797995,Alfred A. Longden
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Airguide Instrument Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Alliance Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,American Cyanamid Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,American Sport & Art Co.
0.000551979613042796,0.9578292553378799,0.01367178493310289,0.027946980115974566,"Artek, Finland"
0.0017157488673187058,0.363448993165852,0.07459717419048113,0.5602380837763482,"Artek-Pascoe, Inc., New York, NY"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Bangl Electric
0.0009767887396501603,0.9337457915336653,0.022611556019188347,0.04266586370749624,Barnes and Reinecke
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Leslie Beaton
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,The Beckhard Line
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,G.A. Bernheimer
0.00010903113394545483,0.008110944905313021,0.004905735604507493,0.9868742883562341,Walter Brach
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Carborundum Co.
0.0018106444701556819,0.518793540225322,0.08175680741890926,0.397639007885613,"Carrollton Metal Products Company, Carrollton, OH"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Charleston Broom Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Chester Norton Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Childhood Interests Inc.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Charles Churchill
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Continental
0.00013571592875527417,0.010405459582740403,0.00619230626227069,0.9832665182262336,"Mark Cross Company, New York"
0.0006986339843160729,0.07530162335913977,0.031485240682187804,0.8925145019743562,Dazey Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Dura Plastics Inc.
0.00030608887129548014,0.027275030873940807,0.01415353989312197,0.9582653403616417,"Eastman Kodak Company, Rochester, NY"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Erasmus Atlas
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Everlast Metal Prodcuts Corp.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Fee & Stemwedel
0.00032887784798093367,0.02907724853153423,0.014813145926100415,0.9557807276943844,Frances Felton
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,R.L. Ficks
0.00027222648487716086,0.9760044865457583,0.007234645039217052,0.01648864193014751,Frederik Lunning Inc.
0.00023408425757077145,0.9784537388119513,0.006363309657760116,0.014948867272717927,Martin Freeman
0.00010903113394545483,0.008110944905313021,0.004905735604507493,0.9868742883562341,Froelich Leathercraft Co.
0.0002896420944107418,0.024870787778695464,0.012932932013723074,0.9619066381131706,Margaret Mears Gabriel
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Simon Gate
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Geo. Gloves Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Gerber Blade Works
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,M. Gordon
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Graef & Schmidt
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,"Griscer Industries, Fort Wayne, IN"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Louis Grossman
0.0002896420944107418,0.024870787778695464,0.012932932013723074,0.9619066381131706,Guilford Art Company
0.00379288154910204,0.17497366279555795,0.5835646227387664,0.2376688329165735,"J.A. Henckels, Solingen, Germany"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Henriette Inc.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Irwin Supply Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Kaufman Bundy Bros.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Warren Kessler
0.0002640647198141486,0.02240434048428541,0.011897128207539161,0.9654344665883612,Keyes Fibre Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Everett King
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Kippy-Kit Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Kleese and Baldwin
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,"KO, Japan"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Kraeuter & Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,"Lee-Bert, Inc."
0.00010903113394545486,0.008110944905313024,0.004905735604507494,0.9868742883562341,Vicke Lindstrand
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,The Lynch Studio
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,J. Lyons & Co. Ltd.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,M&N Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Maveo
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,McDonald Products Corp.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Michigan Wire Goods Co.
0.00030982079360142295,0.027471726350176758,0.01447134915030063,0.9577471037059213,Minnesota Mining & Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Michael Mirski
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,"Ontario Knife Co., Ontario, NY"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Optical Products Corp.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Owname Matchbook Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Hilary Page
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Pernet of Paris
0.00010903113394545486,0.008110944905313024,0.004905735604507494,0.9868742883562341,Pittsburgh-Corning Corp.
0.002034565433365528,0.8826506178296123,0.042135491265786265,0.0731793254712359,"Plas-tex Corporation, Los Angeles, CA"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Plax Inc.
0.0002340415389762605,0.9784563209225406,0.006362362051491834,0.014947275486991514,Raymor Mfg. Inc.
0.00010903113394545486,0.008110944905313024,0.004905735604507494,0.9868742883562341,"Red Wing Pottery, MN"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,William C. Reirch
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Renwal Manufacturing Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,"Replogle Globes, Inc."
0.00032887784798093367,0.02907724853153423,0.014813145926100415,0.9557807276943844,"The Richter & Phillips Co., Cincinatti, OH"
0.000289642094410742,0.024870787778695475,0.012932932013723081,0.9619066381131706,Rival Manufacturing Company
0.00045247096886419694,0.04281079324416885,0.020247790129922037,0.936488945657045,Mary Rodney
0.0009494648218760834,0.11543357958289392,0.043391477660824934,0.8402254779344049,Rowantrees Kiln
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Rudson & Wood
0.00010903113394545486,0.008110944905313024,0.004905735604507494,0.9868742883562341,C.R. Rumpp & Sons
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Salgo & Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Frank Sayford
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Max Schling
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,S.F. Overton Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Shoreham Manufacturing Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,J. Hopkins Smith
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Stanley & Stanley Inc.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,The Stanley Works
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Star Compass Co.
0.0003794774280212328,0.034827526685436386,0.017382210430484726,0.9474107854560576,"The Steubenville Pottery Company, Steubenville, OH"
0.00173591710769673,0.3799405910053746,0.07555765237082253,0.5427658395161062,Rex A. Stevens
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,David Swedlow
0.0009316859639641389,0.935439450823396,0.021688905179430926,0.04193995803320906,"Swift & Anderson, Inc., Boston, MA"
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,The Lloyd Mfg. Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Frank O. Udall
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Union Fork & Hoe Co.
6.588176829497885e-05,0.004612479668084496,0.002971260110575694,0.9923503784530449,Universal Electic Appliance Co.
0.004390660175686491,0.8005042458839274,0.07799038716233274,0.1171147067780533,Scott Wilson
0.000289642094410742,0.024870787778695475,0.012932932013723081,0.9619066381131706,Winfield Pottery
0.04598861464892827,0.2982290517094777,0.3352917749656001,0.32049055867599396,Arnold Newman
4.8362426930649066e-05,0.003103689250849771,0.0021809875489757487,0.9946669607732438,Clifford and Rosemary Ellis
4.8362426930649066e-05,0.003103689250849771,0.0021809875489757487,0.9946669607732438,Betty Swanwick
4.8362426930649066e-05,0.003103689250849771,0.0021809875489757487,0.9946669607732438,Weisgerber
4.877579612413376e-05,0.003133632661160823,0.0022034750585298566,0.9946141164841852,Belle Boas
4.877579612413376e-05,0.003133632661160823,0.0022034750585298566,0.9946141164841852,Ray Faulkner
4.8775798325058735e-05,0.0031336328221393925,0.0022034751746265627,0.9946141162049089,Virginia Murphy
4.877579612413376e-05,0.003133632661160823,0.0022034750585298566,0.9946141164841852,George Beyer
4.877579612413376e-05,0.003133632661160823,0.0022034750585298566,0.9946141164841852,Amy Kasai
4.877579612413376e-05,0.003133632661160823,0.0022034750585298566,0.9946141164841852,Pauline Stiriss
0.08990330558142545,0.21739077238420199,0.45867791650641065,0.23402800552796207,Wifredo Lam
0.02821929817443925,0.16673167493362875,0.6158995000978438,0.18914952679408817,Maria Martins
3.69179091056673e-05,0.002378622768849043,0.0016935131623073308,0.9958909461597379,Kurt W. Baasch
3.69179091056673e-05,0.002378622768849043,0.0016935131623073308,0.9958909461597379,Frank Meadow Sutcliffe
0.04246943725609187,0.3050362594278065,0.32208607536302364,0.33040822795307795,Gjon Mili
0.02037897751681251,0.17474296787176175,0.5892734070112945,0.21560464760013123,Hyman Bloom
4.9596139860613275e-05,0.0031614085657162326,0.0023087762916211576,0.9944802190028019,Emma Lu Davis
4.775931630884491e-05,0.003050785773603314,0.0021896859141556494,0.9947117689959323,Donal Hord
0.00023655308444313477,0.014718420891860675,0.012841124280487464,0.9722039017432086,Charles Howard
0.019663951077355815,0.14769350111884014,0.6597896382457745,0.1728529095580295,Rico Lebrun
4.775931630884491e-05,0.003050785773603314,0.0021896859141556494,0.9947117689959323,Octavio Medellin
2.7344508253395745e-05,0.0017496921183876176,0.0012660732411478252,0.9969568901322111,Charles Hoff
0.00042952771929115997,0.026061703838708775,0.02183428766415961,0.9516744807778404,Elliot Orr
2.7344508253395745e-05,0.0017496921183876176,0.0012660732411478252,0.9969568901322111,Schaefer-Zimmern
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Wallace Brodeur
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Chet Engle
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Henry Fortuna
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Dugald Gordon
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Frank Irvine
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Edward Kingsley
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Leonard Krimsin
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Arch. McLean
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Duane Morton
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,John H. Nachmann
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Cesar Seigel
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Ted Treadway
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,Miles Tunnacliff
5.107355027546047e-05,0.00327255709005304,0.0022983394528749354,0.9943780299067965,John Urbain
5.0323080427931695e-05,0.003203063820827412,0.002315657230426643,0.9944309558683181,Bernard Gussow
5.0323080427931695e-05,0.003203063820827412,0.002315657230426643,0.9944309558683181,Richard Lahey
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,H.C. Barley
0.0002672971904216424,0.017030090863498715,0.012391517269071853,0.9703110946770077,William H. Bell
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,John Carbutt
0.009379224867071566,0.26523800656118385,0.28135477739468595,0.44402799117705855,Edward S. Curtis
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,D'Heureuse
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,H.A. Doerr
0.0007780538727460223,0.048231678359078635,0.03604283043122631,0.9149474373369489,James F. Gibson
0.0019800365670883282,0.11263416602949423,0.09031799405513763,0.7950678033482799,John Hillers
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,W.H. Illingworth
0.02691806471963224,0.30337969787352626,0.32061977846052947,0.349082458946312,William Henry Jackson
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,Charles G. Johnson
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,H.G. Kaiser
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,Clarence King
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,Simeon Schwemberger
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,Isaac Walton Taber
3.6276914144004054e-05,0.0023301902786845314,0.0016413983756769326,0.9959921344314945,C.F. Townsend
0.007706315875792925,0.2558328474000087,0.24479954007851576,0.4916612966456826,Carleton E. Watkins
0.002683324438608265,0.14534089299826267,0.11880010561096187,0.7331756769521672,Ben Wittick
3.7728891317860714e-05,0.002421943176806233,0.0017103576648683887,0.9958299702670076,John Wood
0.0012522317705835383,0.07385278218356615,0.08803764949938726,0.8368573365464631,Charles Coiner
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Olin Dows
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Edward B. Rowan
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Forbes Watson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Paul Arlt
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Robert Bach
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Ray Bethers
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Julian Binford
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,J. Halley Cox
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Beatrice Cuming
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Harry Dix
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Lucy Doane
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Paul E. Fontaine
0.003920283334576309,0.16070627754239686,0.2754451498982937,0.5599282892247331,Jared French
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Raphel Gleitsman
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Harper Goff
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Lloyd Goff
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Ernest Halbertstadt
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Leon Hovsepian
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Jack Jandegian
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Richard Jansen
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,William H. Johnson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,"Allan D. Jones, Jr."
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Amy Jones
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Clifford E. Jones
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Theodore Katz
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Arthur Kerrick
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,J. Klinkenberg
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Joseph Lasker
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Elizabeth D. Logan
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Margaret Lowengrund
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,James F. MacDonnell
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,A.S. MacLeod
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Charles E. Marks
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Alexander Masley
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Daniel M. Mendelowitz
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Doris Helene Michels
4.184090981428573e-05,0.00265244372569157,0.001982859028855583,0.9953228563356387,Carl Morris
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Karl Oberteuffer
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Josef Presser
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Leonara Quarterman
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Edward A. Reep
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Paul C. Robertson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Jay T. Robinson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Mark M. Robinson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Caroline S. Rohland
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Lewis Rubenstein
2.7004742292590815e-05,0.0017299029695370517,0.001254744713998027,0.9969883475741722,George Samerjan
0.0008149612291011303,0.04781438602274214,0.04234790366714859,0.9090227490810081,David Shapiro
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Jane Sperry
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Charles W. Thwaites
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,Edward A. Wilson
5.203087868791275e-05,0.0033214564727379004,0.0023466978014799007,0.9942798148470944,C.M. Wright
4.429765383691517e-05,0.0028415831315124897,0.002005640934755564,0.995108478279895,Daniel Catton Rich
3.438473754608186e-05,0.0021945452557437855,0.0016614956467696832,0.9961095743599405,Sophie Lissitsky
0.00741705167391674,0.08667652795935271,0.7971572531848473,0.1087491671818831,Jean Metzinger
0.003171322171778391,0.13117117071273973,0.3742659645245958,0.49139154259088597,Charles Smith
0.003650516931293411,0.08831248845210556,0.773222601178737,0.1348143934378639,Thomas Wilfred
4.7343991964665307e-05,0.0032199577052292806,0.00216615497029599,0.99456654333251,Alice M. Carson
5.136753321154957e-05,0.0032933532842300303,0.0023115032170768278,0.9943437759654816,Don Hatch
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Carl Sandburg
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Boyer
0.002284787563779225,0.12606061033574492,0.10096539276367483,0.770689209336801,John Collier
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Corrie
0.005446710866621663,0.22596907125882698,0.20302940929958338,0.565554808574968,Jack Delano
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Gibson
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Ben Glaha
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,L.C. Harmon
0.00010236204395724905,0.006591447906834599,0.004760692576184311,0.9885454974730238,International News Photo
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,R.A. Midthun
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Glenn W. Peart
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Helen Margaret Post
3.4421414231388626e-05,0.002211669835013179,0.0015596717442404402,0.996194237006515,Irving Rusinow
0.0002244760641816257,0.014229295443937915,0.010221373073922525,0.975324855417958,U.S. Army Air Force
0.0002244760641816257,0.014229295443937915,0.010221373073922525,0.975324855417958,U.S. Army Signal Corps
0.0005427540774651198,0.033765574230986944,0.025001036413870012,0.940690635277678,U.S. Navy
0.022516429680166608,0.300951914480421,0.3172612081504512,0.35927044768896116,John Vachon
0.006926275449302923,0.2438998261883186,0.24485570818035196,0.5043181901820264,Marion Post Wolcott
